Internal ID,id,title,description,price,sale_price,link,image_link,Name
36695,39658733830338,White Deer with Fur Collar,"<p>Our holiday deer hails from the hills of Northern Bavaria, where the artisans of Ino Schaller have made Christmas crafts for over a century. Covered in soft white flocking, the sparkling buck sports stunning antlers, a faux fur collar and a dusting of glitter.</p> <ul> <li>Handcrafted.</li> <li>Hand decorated.</li> <li>Soft white flocking.</li> <li>Faux fur collar; glitter.</li> <li>Handmade in Germany.</li> <li>15 3/4""H.</li> </ul>",125.00,,https://gumps.com/products/xl-white-deer-with-fur-collar,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890672_1.jpg,890672
36787,39658733895874,Three-Level Tree Pyramid,"<p>A sculptural pyramid – or Weihnachtspyramide – is a Christmas tradition and treasured keepsakes. The rising warmth from votive candles sets the fan blades, and the central platform, into mesmerizing motion. Masterfully hand carved from wood and decorated by hand, it hails from a Bavarian Alps workshop, where woodworkers use centuries-old techniques to craft such holiday delights.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted.</li> <li>Handmade in Germany.</li> <li>Votives not included.</li> </ul>",425.00,,https://gumps.com/products/3-level-tree-shaped-pyramid,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890673_1.jpg,890673
36788,39658733928642,Toy Maker Elf Smoker,"<p>A German tradition dating back to the 1850s, a Christmas smoker is a delightful addition to holiday decor. As a cone of incense (sold separately) hidden inside the elf burns, pine-scented smoke escapes from the mouth. This charming piece is handcrafted and painted from start to finish by artisans at a Bavarian Alps workshop.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted.</li> <li>Handmade in Germany.</li> <li>9""H.</li> <li>Incense sold separately.</li> </ul>",150.00,,https://gumps.com/products/toy-maker-elf-smoker-9in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890674_1.jpg,890674
36789,39658733961410,Dwarf with Mushroom House Smoker,"<p>A German tradition dating back to the 1850s, a Christmas smoker is a delightful addition to holiday decor. As a cone of incense (sold separately) hidden inside the house burns, pine-scented smoke escapes from the chimney. This charming piece is handcrafted and painted from start to finish by artisans at a Bavarian Alps workshop.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted.</li> <li>Handmade in Germany.</li> <li>5""H.</li> <li>Incense sold separately.</li> </ul>",150.00,,https://gumps.com/products/dwarf-with-mushroom-house-smoker,,890675
36790,39658734026946,Santa Smoker,"<p>A German tradition dating back to the 1850s, a Christmas smoker is a delightful addition to holiday decor. As a cone of incense (sold separately) hidden inside the Santa burns, pine-scented smoke escapes from his pipe. This charming piece is handcrafted and painted from start to finish by artisans at a Bavarian Alps workshop.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted.</li> <li>Handmade in Germany.</li> <li>Incense sold separately.</li> </ul>",485.00,,https://gumps.com/products/santa-smoker,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890676_1.jpg,890676
38652,39802243678402,Nutcracker Ballet Hand Crank Music Box,"<p>Handcrafted wood from sustainably managed forests in Europe , this charming music box is produced by a decades-old, family-owned business in Germany using techniques derived from the Erzgebirge's traditional wooden ring-turning. Even the smallest parts are made by in-house specialized machines invented and built by the company's founder, a mechanical engineer and master craftsman.</p> <ul> <li>Handcrafted wood from sustainably managed forests in Europe.</li> <li>Handpainted.</li> <li>Hand crank.</li> <li>Handmade in Germany.</li> <li>2 3/4""L x 2 1/2""W x 4""H.</li> </ul>",85.00,,https://gumps.com/products/nutcracker-ballet-hand-crank-music-box,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890693_1.png,890693
38653,39802243711170,Carousel Pyramid,"<p>A cherished tradition in Germany, pyramid candleholders – called Weihnachtspyramide – are family heirlooms and captivating additions to the season. Four candle cups hold one candle for each week of the advent  — the heat rising from the flames causes the fan blades and charming carousel to turn. Masterfully hand carved from wood and decorated by hand by a family-owned business in Germany’s Erzgebirge region using traditional wood-working techniques.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted and decorated.</li> <li>Handmade in Germany.</li> <li>11 3/4""L x 10 1/4""W x 10 1/4""H.</li> <li>Tealights not included.</li> </ul>",285.00,,https://gumps.com/products/carousel-pyramid,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890694_1.jpg,890694
36999,39680027689154,Ranunculus & Hydrangea Wreath,"<p>With its deep tones and fullness of realistic rununculus and hydrangea leaves, this lush wreath is designed to mimic nature's beauty. The making of artificial flowers is an ancient art that originated in China's Tang Dynasty more than 1,300 years ago. Bountiful arrangements of color and texture, our exquisite blossoms are meticulously shaped and painted by hand.</p> <ul> <li>Handcrafted fabric.</li> <li>Handpainted.</li> <li>25"" diam.</li> </ul>",425.00,,https://gumps.com/products/ranunculus-and-hydrangea-wreath-25in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890697_1.jpg,890697
37098,39680295108802,Berry Garland,"<p>Deck your fireplace mantel, window, or stairway railings with this berry garland for classic elegance. Lush and realistic, this faux floral is handcrafted and will look remarkably fresh season after season. The making of artificial flowers is an ancient art that originated in China's Tang Dynasty more than 1,300 years ago. Designed to mimic nature’s beauty, these faux botanicals bring every room to life.</p> <ul> <li>Handcrafted fabric.</li> <li>Handpainted.</li> <li>60""L.</li> </ul>",245.00,,https://gumps.com/products/berry-and-leaves-garland,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890698_1.jpg,890698
37802,39699887620290,Dogs Leave Pawprints Large Dog Bowl,"<p>The perfect gift for your favorite canine lover, this delightful bone china bowl is designed for the moments our four-pawed friends cherish the most. Established in 1950 and located in The Royal Exchange of London, Halcyon Days is recognized as a premier destination for luxury gifts. The British emporium is acclaimed for its handcrafted enamel boxes, fine bone china creations and opulent fashion accessories.</p> <ul> <li>Handcrafted bone china.</li> <li>Handpainted.</li> <li>Handmade in England.</li> <li>6 1/4"" diam. x 2 3/4""H.</li> </ul>",125.00,,https://gumps.com/products/halcyon-days-dogs-leave-pawprints-on-your-heart-dog-bowl,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890702_1.jpg,890702
37803,39699887718594,Halcyon Days British Bulldog Mug,"<p>Handcrafted in England, this luxurious fine bone china mug features a British bulldog, said to represent Britain's unrelenting courage. Established in 1950 and located in The Royal Exchange of London, Halcyon Days is recognized as a premier destination for luxury gifts. The iconic brand is acclaimed for its handcrafted enamel boxes, fine bone china creations and opulent fashion accessories.</p> <ul> <li>Handcrafted bone china.</li> <li>Handpainted.</li> <li>Gilded in 24-karat gold.</li> <li>Handmade in England.</li> <li>3"" diam. x 3 1/4""H.</li> </ul> ",49.00,,https://gumps.com/products/halcyon-days-british-bulldog-mug,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890703_1.jpg,890703
37915,39742037000386,Le Petit Prince Circus Tent Box,"<p>A charming box and a sweet reminder of the enchanting story, 'The Little Prince,' in which Antoine de Saint-Exupéry wrote, ""All grown-ups were first children...but only few of them remember it."" Founded in 1789 by the Boch family, Émaux de Longwy is renowned for its exquisite cloisonné ceramics handcrafted by master artisans using centuries-old techniques.</p> <ul> <li>Handcrafted cloisonné ceramics.</li> <li>Handmade in France.</li> <li>4 1/4"" diam. x 6 1/4""H.</li> </ul> ",595.00,,https://gumps.com/products/le-petit-prince-circus-tent-box,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890707_1.jpg,890707
38333,39781239062722,"Maple Leaf Cluster Note Cards, Set of 8","<p>Individually handcrafted, each note card is embossed using a hand-carved brass printing plate, and then foil stamped. Since 1978 Paula Skene Designs has designed and produced elegant stationery on exceptional paper stock in its San Francisco Bay Area studio.</p> <ul> <li>Set of 8 individually handcrafted note cards.</li> <li>Embossed using a hand-carved brass printing plate, and then foil stamped.</li> <li>Blank inside.</li> <li>Includes 8 matching ecru envelopes.</li> <li>Handmade in the USA.</li> <li>6 1/4""W x 4 1/2""H.</li> </ul>",36.00,,https://gumps.com/products/paula-skene-maple-cluster-note-cards-set-of-8,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890712_1.jpg,890712
38119,39768930222274,Vert Provence Tea Tin,"<p>In southern France,Provence explodes with plants, flowers and fruit that all boast heady scents. To recreate the magic of this land, Mariage Frères has taken a grand green tea with a slightly grassy scent, and blended it with fruits dominated by ripe red and black berries. The result is an intense bouquet supported by the warm aroma of mellow lavender and the sweetness of rose petals. Mariage Frères, France’s oldest house of teas, was founded in 1854 in Paris as a tea and vanilla import firm that supplied prestigious hotels, salons and stores with distinctive teas from China, India and Ceylon. Since then, multi-generations of the family transformed the business into the world’s most exclusive merchant for luxury tea.</p> <ul> <li>Green tea with a slightly grassy scent, blended with ripe red and black berries, mellow lavender and the sweetness of rose petals.</li> <li>Made in France.</li> <li>100g.</li> </ul>",36.00,,https://gumps.com/products/vert-provence-tea-tin,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890727_1.jpg,890727
38120,39768930255042,Vert Provence Tea Bags,"<p>In southern France,Provence explodes with plants, flowers and fruit that all boast heady scents. To recreate the magic of this land, Mariage Frères has taken a grand green tea with a slightly grassy scent, and blended it with fruits dominated by ripe red and black berries. The result is an intense bouquet supported by the warm aroma of mellow lavender and the sweetness of rose petals. Mariage Frères, France’s oldest house of teas, was founded in 1854 in Paris as a tea and vanilla import firm that supplied prestigious hotels, salons and stores with distinctive teas from China, India and Ceylon. Since then, multi-generations of the family transformed the business into the world’s most exclusive merchant for luxury tea.</p> <ul> <li>Green tea with a slightly grassy scent, blended with ripe red and black berries, mellow lavender and the sweetness of rose petals.</li> <li>Made in France.</li> <li>30 tea bags.</li> </ul>",36.00,,https://gumps.com/products/vert-provence-tea-bags,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890728_1.jpg,890728
39610,39861892153538,Limited-Edition Santa Teddy Bear Musical,"<p>Every day is Christmas at Steiff. Dressed in traditional red attire, made of the finest mohair and sporting a snowy white beard and handmade belt, Santa teddy bear will charm one and all when he plays 'Silent Night.' As with all bears made by this legendary brand, he's hand-stitched and intricately airbrushed. Handcrafted with the finest materials and loving attention to detail, Steiff toys have been treasured by kids and collectors alike since 1880.</p>  <ul> <li>Limited edition of 1,225.</li> <li>Handcrafted of the finest mohair; hand stitched.</li> <li>Gold-plated “Button in Ear” eartag.</li> <li>Handmade in Germany.</li> <li>10 1/2"" high.</li> <li>This product is not a toy; intended for adult collectors only.</li> </ul>",298.00,,https://gumps.com/products/steiff-limited-edition-santa-teddy-bear-musical,https://gumps-netsuites-extendfiles.s3.amazonaws.com/extend/0cdae400-98e4-11ec-8e98-57e62a753f79/890738.jpeg,890738
39612,39861892251842,Steiff Limited Edition 95th Anniversary Winnie the Pooh,"<p>Happy 95th birthday, Winnie the Pooh! Steiff congratulates the honey-loving hero of many Disney films with a sustainable special edition: Pooh appears in paper plush, with soles made of ecological Violan felt and a filling made of recycled PET. The fully jointed classic bear wears a red waistcoat made of cotton-linen and jersey with a wooden button, and a gold-plated “Button in Ear”. Teddies for Tomorrow is an innovation by Steiff focusing on sustainability and the conservation of our environment and resources. They are made from non-animal materials such as hemp, linen, bamboo viscose, recycled polyester fibers, pineapple leather, violas, leather imitation in polyurethane, with stuffing made from recycled PET bottles or wood wool. Handcrafted with the finest materials and loving attention to detail, Steiff toys have been treasured by kids and collectors alike since 1880.</p>  <ul> <li>Limited edition of 1,926.</li> <li>Handcrafted of sustainable paper plush, stuffed with PES fibers made from recycled PET bottles.</li> <li>5-way jointed; safety eyes.</li> <li>Gold-plated “Button in Ear” eartag.</li> <li>Handmade in Germany.</li> <li>12"" high.</li> </ul>",275.00,,https://gumps.com/products/steiff-limited-edition-95th-anniversary-winne-the-pooh,,890740
